name,keyword_id,wine_id,group_name,count
Tignanello,9,1652,tree_fruit,14
Castello della Sala Cervaro della Sala,9,1688,tree_fruit,259
Castello della Sala Muffato della Sala,9,1690,tree_fruit,21
Chardonnay,9,1697,tree_fruit,357
Puligny-Montrachet 1er Cru 'La Garenne',9,2997,tree_fruit,11
Sassicaia,9,5078,tree_fruit,14
Toscana Batar,9,6935,tree_fruit,48
Amarone della Valpolicella Classico,9,7103,tree_fruit,12
Corton-Charlemagne Grand Cru,9,7273,tree_fruit,116
Brut Cuvée Champagne Rosé,9,8305,tree_fruit,188
Castillo Ygay Gran Reserva Especial Tinto,9,11001,tree_fruit,12
60 Sessantanni Old Vines Primitivo di Manduria,9,11890,tree_fruit,10
Blanc de Blancs Brut Champagne Grand Cru,9,15617,tree_fruit,150
Barsac (Premier Grand Cru Classé),9,16786,tree_fruit,33
Pessac-Léognan (Grand Cru Classé de Graves),9,17656,tree_fruit,12
La Grande Année Brut Champagne,9,18931,tree_fruit,738
Costasera Amarone della Valpolicella Classico,9,21929,tree_fruit,14
Saint-Julien (Grand Cru Classé),9,22685,tree_fruit,10
Cuvée Annamaria Clementi (Extra Brut),9,23130,tree_fruit,46
Beaune 1er Cru 'Clos des Mouches' Blanc,9,24063,tree_fruit,21
Puligny-Montrachet,9,24139,tree_fruit,41
Corton-Charlemagne Grand Cru,9,41524,tree_fruit,17
Cabernet Sauvignon,9,66284,tree_fruit,29
Blanc de Blancs Brut Champagne (Vintage),9,74300,tree_fruit,125
Cristal Brut Champagne (Millésimé),9,74304,tree_fruit,740
Cristal Rosé Brut Champagne (Millésimé),9,74306,tree_fruit,63
Baron de L Pouilly-Fumé,9,74360,tree_fruit,41
Belondrade y Lurton,9,76476,tree_fruit,97
Tokaji Aszú 6 Puttonyos,9,77175,tree_fruit,11
Tokaji Aszú 3 Puttonyos,9,77182,tree_fruit,32
Quarz Sauvignon,9,77676,tree_fruit,28
Belle Epoque Brut Champagne,9,79162,tree_fruit,399
Pauillac (Grand Cru Classé),9,79262,tree_fruit,10
Saint-Julien (Grand Cru Classé),9,79265,tree_fruit,13
Vintage,9,79631,tree_fruit,386
Rosé,9,79632,tree_fruit,27
Collection,9,79633,tree_fruit,22
Clos du Mesnil,9,79635,tree_fruit,20
Cuvée Nicolas François Billecart Brut Champagne,9,79835,tree_fruit,219
La Grande Dame Brut Champagne,9,79836,tree_fruit,350
Pessac-Léognan (Grand Cru Classé de Graves),9,82613,tree_fruit,10
Corton-Charlemagne Grand Cru,9,82779,tree_fruit,109
Clos des Goisses Champagne,9,83818,tree_fruit,92
Chevalier-Montrachet Grand Cru,9,84911,tree_fruit,12
Brut Champagne,9,86684,tree_fruit,2026
Scharzhofberger Riesling Kabinett,9,86685,tree_fruit,67
Scharzhofberger Riesling Spätlese,9,86686,tree_fruit,31
Buisson Renard,9,86698,tree_fruit,18
Beyond the Clouds,9,92600,tree_fruit,35
Clos de la Coulée de Serrant,9,100492,tree_fruit,128
Trebbiano d'Abruzzo,9,1105696,tree_fruit,45
ARTEMIS Cabernet Sauvignon,9,1107336,tree_fruit,16
Serral del Vell Brut Nature,9,1109743,tree_fruit,47
Saint-Julien (Grand Cru Classé),9,1115658,tree_fruit,12
Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,9,1127349,tree_fruit,134
Châteauneuf-du-Pape,9,1134803,tree_fruit,17
Sauternes (Premier Grand Cru Classé),9,1135215,tree_fruit,136
Alexander Valley Cabernet Sauvignon,9,1135641,tree_fruit,14
Comtes de Champagne Blanc de Blancs,9,1136950,tree_fruit,506
Brut Rosé Champagne,9,1148298,tree_fruit,104
Pessac-Léognan Blanc (Grand Cru Classé de Graves),9,1148846,tree_fruit,12
Sauternes,9,1153863,tree_fruit,154
Corton-Charlemagne Grand Cru Blanc,9,1155694,tree_fruit,22
Les Noisetiers,9,1155762,tree_fruit,183
R.D Extra Brut Champagne (Récemment Dégorgé),9,1164702,tree_fruit,201
MV,9,1167182,tree_fruit,205
Capellanía Reserva,9,1173806,tree_fruit,94
Sauternes (Premier Grand Cru Classé),9,1174845,tree_fruit,128
Ben Ryé Passito di Pantelleria,9,1176121,tree_fruit,39
Clos Sainte Hune Riesling Alsace,9,1182677,tree_fruit,61
Dom Ruinart Blanc de Blancs Brut Champagne,9,1192720,tree_fruit,179
Chablis Grand Cru 'Valmur',9,1198994,tree_fruit,17
Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',9,1203712,tree_fruit,33
Coteau de Vernon Condrieu,9,1211155,tree_fruit,16
Giallo d'Arles Greco di Tufo,9,1211299,tree_fruit,18
Brut Rosé Champagne,9,1211816,tree_fruit,295
Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,9,1214878,tree_fruit,17
N.P.U. Extra Brut Champagne (Nec Plus Ultra),9,1218424,tree_fruit,36
Vieilles Vignes Châteauneuf-du-Pape Blanc,9,1235876,tree_fruit,21
Grand Siècle Champagne (Grande Cuvée),9,1238419,tree_fruit,197
'Giulio Ferrari' Riserva del Fondatore,9,1256452,tree_fruit,59
Silex,9,1257923,tree_fruit,83
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',9,1260481,tree_fruit,17
Montrachet Grand Cru Marquis de Laguiche,9,1274124,tree_fruit,16
Amour de Deutz Millésimé Brut Champagne,9,1301256,tree_fruit,90
Pur Sang,9,1313331,tree_fruit,40
Rosé Brut Champagne Grand Cru 'Ambonnay',9,1370760,tree_fruit,30
Vittorio Moretti,9,1415420,tree_fruit,21
Blanc des Millénaires,9,1441099,tree_fruit,140
Meursault 1er Cru 'Les Genevrières',9,1474005,tree_fruit,16
Cava Celler Batlle,9,1476982,tree_fruit,20
Aszú 6 puttonyos,9,1549415,tree_fruit,16
Chevalier-Montrachet Grand Cru Blanc,9,1607729,tree_fruit,11
Reserva Particular de Recaredo Gran Reserva Brut Nature,9,1636506,tree_fruit,11
Scharzhofberger Riesling Auslese,9,1637184,tree_fruit,17
Riserva Nova Domus Terlaner,9,1683261,tree_fruit,55
Pauillac (Premier Grand Cru Classé),9,1684223,tree_fruit,15
Chassagne-Montrachet,9,1684635,tree_fruit,41
Sir Winston Churchill Brut Champagne,9,1692390,tree_fruit,361
Cuvée Risleus Brut Champagne Premier Cru,9,1716277,tree_fruit,13
Corton-Charlemagne Grand Cru,9,1769969,tree_fruit,19
5 Puttonyos Aszú (Blue Label),9,1789271,tree_fruit,122
Bienvenues-Bâtard-Montrachet Grand Cru,9,1839377,tree_fruit,11
Bâtard-Montrachet Grand Cru,9,1845897,tree_fruit,14
Evenstad Reserve Pinot Noir,9,1882725,tree_fruit,10
Tokaji Aszú 5 Puttonyos,9,1913596,tree_fruit,34
Ribolla Gialla,9,1950121,tree_fruit,47
Vin de Constance (Natural Sweet),9,1958101,tree_fruit,66
Les Clos Chablís Grand Cru,9,1974097,tree_fruit,26
Champagne,9,2025939,tree_fruit,34
Vieilles Vignes Meursault,9,2035375,tree_fruit,15
One Sixteen Chardonnay,9,2052637,tree_fruit,45
Brut Rosé Champagne,9,2114480,tree_fruit,41
V.P Extra Brut Champagne Grand Cru 'Ambonnay',9,2148396,tree_fruit,70
Brut Champagne (Gold),9,2240674,tree_fruit,87
Aile d'Argent Blanc Bordeaux,9,2284844,tree_fruit,32
Gaia & Rey Langhe,9,2410111,tree_fruit,32
MV Rosé,9,2478174,tree_fruit,16
Gorgona,9,2574273,tree_fruit,11
Amour de Deutz Millesimé Rosé Brut Champagne,9,2951484,tree_fruit,12
P2 Plénitude Brut Champagne,9,3102815,tree_fruit,157
Cuvée des Enchanteleurs Brut Champagne,9,3630450,tree_fruit,54
Les Blanchiens Brut Nature Champagne Premier Cru,9,4000447,tree_fruit,18
Toscana Bianco,9,4344177,tree_fruit,13
Reserve Chardonnay,9,5859611,tree_fruit,13
LR,9,6108201,tree_fruit,11
Rioja Blanco Reserva,9,6492988,tree_fruit,15
Grande Cuvée,9,7122486,tree_fruit,686
Guerriero del Mare,9,7135154,tree_fruit,61
Tignanello,106,1652,citrus_fruit,15
Castello della Sala Cervaro della Sala,106,1688,citrus_fruit,486
Castello della Sala Muffato della Sala,106,1690,citrus_fruit,31
Chardonnay,106,1697,citrus_fruit,654
Sassicaia,106,5078,citrus_fruit,16
Toscana Batar,106,6935,citrus_fruit,50
Amarone della Valpolicella Classico,106,7103,citrus_fruit,15
Corton-Charlemagne Grand Cru,106,7273,citrus_fruit,86
Brut Cuvée Champagne Rosé,106,8305,citrus_fruit,436
Brunello di Montalcino,106,9710,citrus_fruit,11
Puligny-Montrachet Enseignères,106,11038,citrus_fruit,44
Pauillac (Grand Cru Classé),106,14362,citrus_fruit,12
Blanc de Blancs Brut Champagne Grand Cru,106,15617,citrus_fruit,152
Montrachet Grand Cru Blanc,106,16527,citrus_fruit,15
Barsac (Premier Grand Cru Classé),106,16786,citrus_fruit,57
Pessac-Léognan (Grand Cru Classé de Graves),106,17656,citrus_fruit,29
Chloe Chardonnay,106,17943,citrus_fruit,13
Chardonnay,106,18903,citrus_fruit,56
La Grande Année Brut Champagne,106,18931,citrus_fruit,454
Cuvée Annamaria Clementi (Extra Brut),106,23130,citrus_fruit,35
Beaune 1er Cru 'Clos des Mouches' Blanc,106,24063,citrus_fruit,36
Puligny-Montrachet,106,24139,citrus_fruit,118
Corton-Charlemagne Grand Cru,106,41524,citrus_fruit,58
Barbaresco,106,66104,citrus_fruit,10
Cabernet Sauvignon,106,66284,citrus_fruit,11
Blanc de Blancs Brut Champagne (Vintage),106,74300,citrus_fruit,143
Cristal Brut Champagne (Millésimé),106,74304,citrus_fruit,954
Cristal Rosé Brut Champagne (Millésimé),106,74306,citrus_fruit,74
Baron de L Pouilly-Fumé,106,74360,citrus_fruit,118
Puligny-Montrachet Premier Cru Champ-Canet,106,75378,citrus_fruit,18
Belondrade y Lurton,106,76476,citrus_fruit,105
Unico,106,77137,citrus_fruit,11
Tokaji Aszú 6 Puttonyos,106,77175,citrus_fruit,23
Tokaji Aszú 3 Puttonyos,106,77182,citrus_fruit,41
Quarz Sauvignon,106,77676,citrus_fruit,86
Gewürztraminer Lunare,106,77679,citrus_fruit,17
Belle Epoque Brut Champagne,106,79162,citrus_fruit,423
Vintage,106,79631,citrus_fruit,406
Rosé,106,79632,citrus_fruit,43
Collection,106,79633,citrus_fruit,38
Clos du Mesnil,106,79635,citrus_fruit,62
Cuvée Nicolas François Billecart Brut Champagne,106,79835,citrus_fruit,173
La Grande Dame Brut Champagne,106,79836,citrus_fruit,326
Montrachet Grand Cru,106,79939,citrus_fruit,16
Pessac-Léognan (Grand Cru Classé de Graves),106,82613,citrus_fruit,33
Corton-Charlemagne Grand Cru,106,82779,citrus_fruit,254
Clos des Goisses Champagne,106,83818,citrus_fruit,78
Chevalier-Montrachet Grand Cru,106,84911,citrus_fruit,54
Brut Champagne,106,86684,citrus_fruit,2596
Scharzhofberger Riesling Kabinett,106,86685,citrus_fruit,72
Scharzhofberger Riesling Spätlese,106,86686,citrus_fruit,38
Buisson Renard,106,86698,citrus_fruit,45
Châteauneuf-du-Pape Réservé Blanc,106,87554,citrus_fruit,11
Tessons Clos de Mon Plaisir Meursault,106,87760,citrus_fruit,24
Beyond the Clouds,106,92600,citrus_fruit,22
